Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.481861114501953,28.741663455244463,28.46842365161227,28.710308236014342,147544800
2015-06-15,28.425865173339844,28.497534479294885,28.154865556799507,28.242212470034367,175955600
2015-06-16,28.57817268371582,28.634164402025895,28.30269438651997,28.450511634318115,125976400
2015-06-17,28.510974884033203,28.640874331951473,28.385552311630196,28.605040531787125,131672400
2015-06-18,28.6408748626709,28.737180658698122,28.49305765756582,28.495297804096076,141628800
2015-06-19,28.354198455810547,28.627438243686363,28.30940577627371,28.602801757321746,218867600
2015-06-22,28.58041000366211,28.681194403157793,28.461707845984066,28.553533366388574,136157200
2015-06-23,28.45050811767578,28.580409298194233,28.416912749095985,28.551294223415173,121075600
2015-06-24,28.692394256591797,29.07089879263434,28.47066754606859,28.490823743056374,221123600
2015-06-25,28.55577278137207,28.936515734964463,28.55577278137207,28.860367827738553,127752400
2015-06-26,28.38779067993164,28.665509021550985,28.334039128686513,28.593839716980476,176267200
2015-06-29,27.890594482421875,28.325090763788303,27.879397163986315,28.098883743117657,196645600
2015-06-30,28.092166900634766,28.24670460053645,27.964505842503904,28.12352212833485,177482800
2015-07-01,28.354198455810547,28.430348061500606,28.21757856187264,28.421389183846998,120955200
2015-07-02,28.31836700439453,28.37435871282857,28.168307927155485,28.316126857612392,108844000
2015-07-06,28.219823837280273,28.271336965967965,27.96226161130483,27.98241951687184,112241600
2015-07-07,28.15039825439453,28.253422816197677,27.720380537597926,28.19519094779356,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.444893741474726,27.879389909785505,243046400
2015-07-09,26.891695022583008,27.78532212315735,26.701323574312646,27.7382892977304,314380000
2015-07-10,27.610633850097656,27.73829489020388,27.14702252458227,27.310519081989927,245418000
2015-07-13,28.143672943115234,28.166069284579958,27.843556499547745,28.002572745297982,165762000
2015-07-14,28.13247299194336,28.302688257188418,28.004811970192385,28.228778794929624,127072400
2015-07-15,28.403474807739258,28.477384275626225,28.125756402361706,28.157111623514105,134596800
2015-07-16,28.781972885131836,28.795413764102385,28.522172279828073,28.609519197094357,144889600
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800
2015-07-20,29.579309463500977,29.780878302018724,29.272472493470865,29.332944512011633,235600800
2015-07-21,29.283668518066406,29.769676220278306,29.1873644034754,29.754000316317022,307025600
2015-07-22,28.04512596130371,28.107836398596806,27.321712368286914,27.321712368286914,461802400
2015-07-23,28.031688690185547,28.463943022870716,28.009290640658186,28.264612684942378,203998000
2015-07-24,27.883872985839844,28.16159140299697,27.749493216811004,28.067525735549932,168649200
2015-07-27,27.49640464782715,27.68453765769766,27.3508275875922,27.568073959032304,177822000
2015-07-28,27.633028030395508,27.751731890613442,27.44713685232689,27.633028030395508,134472400
2015-07-29,27.54568099975586,27.659904565881615,27.384424602573944,27.58151651412134,148046800
2015-07-30,27.406818389892578,27.45161106714991,27.25899947922739,27.395619366212692,134513200
2015-07-31,27.16717529296875,27.467290004325168,27.07982837197808,27.45833112669392,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.675559997558594,26.360898023782894,25.364246207297786,26.298187578080213,496554400
2015-08-05,25.845775604248047,26.30266819695184,25.106684293664838,25.29705578010854,397250400
2015-08-06,25.902009963989258,26.210233933755806,25.674780845568844,26.090994517532835,211612000
2015-08-07,25.98975944519043,26.15399604657735,25.760279977058982,25.778278837903052,154681600
2015-08-10,26.93467903137207,26.99542304111473,26.2169903328047,26.2169903328047,219806400
2015-08-11,25.53304672241211,26.588206240596236,25.49705072051234,26.504962804225393,388331200
2015-08-12,25.92676544189453,25.967262021018723,24.664624061734038,25.31706818475009,404870000
2015-08-13,25.906518936157227,26.187744713326833,25.769280619581185,26.10675155218471,194143200
2015-08-14,26.088754653930664,26.167497534171147,25.65004309511507,25.719786543832917,171718000
2015-08-17,26.358728408813477,26.46896842424783,25.9852597819827,26.10674951421202,163538800
2015-08-18,26.210235595703125,26.42171787424213,26.09999560041737,26.194487024948018,138242800
2015-08-19,25.875015258789062,26.21473467605146,25.800771260394434,26.120243250712203,193146000
2015-08-20,25.344066619873047,25.72653297873886,25.114585431380863,25.66578896794144,274006400
2015-08-21,23.793949127197266,25.175329896555905,23.76920112347376,24.844608134492457,513102000
2015-08-24,23.200002670288086,24.477892689076736,20.698217502105816,21.34391251384925,648825200
2015-08-25,23.3394832611084,24.997590638014834,23.285488406283875,24.997590638014834,414406400
2015-08-26,24.678125381469727,24.723120820021826,23.634215415574214,24.09317438149669,387098400
2015-08-27,25.40480613708496,25.47679985248312,24.752362125777264,25.249570707409113,338464400
2015-08-28,25.48805046081543,25.49254931723175,25.09433444046086,25.236071589860877,212657600
2015-08-31,25.368810653686523,25.767025524606474,25.197824932463014,25.204574075221142,224917200
2015-09-01,24.23490333557129,25.170821462072645,24.153910206219745,24.78160610046158,307383600
2015-09-02,25.27431869506836,25.27431869506836,24.552131206047807,24.79961122859608,247555200
2015-09-03,24.83110809326172,25.373310417294256,24.756864087336414,25.308065840856774,212935600
2015-09-04,24.58363151550293,24.849108714933806,24.412647480691515,24.516138359592922,199985200
2015-09-08,25.267574310302734,25.323819468480036,24.819863331821878,25.141585705254695,219374400
2015-09-09,24.781620025634766,25.652294080711112,24.69612627635386,25.593800345006105,340043200
2015-09-10,25.326066970825195,25.485802996509893,24.725369159489954,24.808610885901718,251571200
2015-09-11,25.695032119750977,25.695032119750977,25.14383037924651,25.15057952208659,199662000
2015-09-14,25.94251251220703,26.297982273193004,25.84127192849879,26.228238836259138,233453600
2015-09-15,26.160741806030273,26.216986951542538,25.74227778610177,26.081998945606227,173364800
2015-09-16,26.189992904663086,26.21923976522092,25.971761444405875,26.153995184161953,148694000
2015-09-17,25.629793167114258,26.20799332228111,25.58479772733292,26.02126070236914,256450400
2015-09-18,25.524049758911133,25.71528465238944,25.16858169626885,25.24507428048749,297141200
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687674,25.573544996885683,200888000
2015-09-22,25.512798309326172,25.688282888426293,25.314814298882453,25.508297736471206,201384800
2015-09-23,25.71978187561035,25.809774458036703,25.490302421065618,25.564544713836543,143026800
2015-09-24,25.872764587402344,25.985254868217137,25.2810663282441,25.47904860455057,200878000
2015-09-25,25.807523727416992,26.25298605870687,25.652286568314114,26.196740910216345,224607600
2015-09-28,25.296815872192383,25.77602386897332,25.296815872192383,25.614037583733136,208436000
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249394,25.384562436706126,293461600
2015-09-30,24.815359115600586,25.09433455930551,24.46213966718258,24.786110541126295,265892000
2015-10-01,24.65337371826172,24.66237314793036,24.14266681247692,24.53863313556866,255716400
2015-10-02,24.833356857299805,24.975095727258328,24.196663093369313,24.300153958589345,232079200
2015-10-05,24.923349380493164,25.056088820595715,24.538632779190944,24.72086650705366,208258800
2015-10-06,25.042587280273438,25.13932899628363,24.696116988433808,24.88960042045419,192787200
2015-10-07,24.923349380493164,25.146079683043784,24.615127072030614,25.139330540006746,187062400
2015-10-08,24.6353759765625,24.790613141574273,24.345150793328475,24.790613141574273,247918400
2015-10-09,25.224830627441406,25.26082663821048,24.633130430392388,24.747871040371894,211064400
2015-10-12,25.10783576965332,25.36656381482721,25.071839764562586,25.36206495786556,121868800
2015-10-13,25.150585174560547,25.29907149981078,24.90085653455851,24.932353685868133,132197200
2015-10-14,24.795114517211914,25.0898385871913,24.64887676742138,25.03809400457471,177849600
2015-10-15,25.16632843017578,25.220323290082884,24.858104410127495,24.957096417011893,150694000
2015-10-16,24.98185157775879,25.197832795746393,24.86711096566764,25.148336778120164,156930400
2015-10-19,25.1370849609375,25.141583818008936,24.772615745379586,24.927852919565233,119036800
2015-10-20,25.596044540405273,25.686037132254842,24.93235239388829,25.049341561766585,195871200
2015-10-21,25.593793869018555,26.003258497677987,25.580293865646503,25.64778873310942,167180800
2015-10-22,25.985267639160156,25.985267639160156,25.670294354786165,25.72204066463746,166616400
2015-10-23,26.790687561035156,26.824434990928562,26.171990973363176,26.25523268843925,237467600
2015-10-26,25.935760498046875,26.576954795646735,25.85476735345894,26.565706796738482,265335200
2015-10-27,25.771530151367188,26.21924109489392,25.64553983968958,25.96276333094668,279537600
2015-10-28,26.83344078063965,26.84019164182287,26.111253115984322,26.306986895111248,342205600
2015-10-29,27.11691665649414,27.152914383318137,26.60845992213477,26.70520166739165,204909200
2015-10-30,26.885183334350586,27.27215026450883,26.87393361708041,27.220403968118237,197461200
2015-11-02,27.263147354125977,27.303643928077424,26.909927904397215,27.177655349768763,128813200
2015-11-03,27.575868606567383,27.782850320594342,27.15515431953093,27.175403463547447,182076000
2015-11-04,27.447628021240234,27.85709256732471,27.362136027298355,27.701855433345475,179544400
2015-11-05,27.32110595703125,27.72102718598081,27.153908137397007,27.53123362212002,158210800
2015-11-06,27.352733612060547,27.522191324126965,27.253319593174417,27.36403148239017,132169200
2015-11-09,27.242023468017578,27.52219308724792,27.12453353860263,27.330141346032065,135485600
2015-11-10,26.383438110351562,26.67716553216662,26.223018332650877,26.412811886820972,236511600
2015-11-11,26.234317779541016,26.53030341438656,26.030968146366746,26.29306361219431,180872000
2015-11-12,26.146203994750977,26.394741708153102,26.130388005456663,26.268213793798612,130102400
2015-11-13,25.382505416870117,26.112304067185928,25.36668943243915,26.02870430730052,183249600
2015-11-16,25.79824447631836,25.81180054288384,25.079743643524324,25.16560160479429,152426800
2015-11-17,25.687538146972656,25.99482169704837,25.603938362794544,25.965447914703173,110467600
2015-11-18,26.500926971435547,26.54611500518527,26.096487691267434,26.15523351419247,186698800
2015-11-19,26.837583541870117,27.056749134258332,26.38117817716455,26.580007946889527,173183200
2015-11-20,26.955074310302734,27.095158250187996,26.853398647939915,26.932478569457885,137148400
2015-11-23,26.60486602783203,27.052235234166435,26.51222829958286,26.94829963336525,129930000
2015-11-24,26.860177993774414,26.96637177520987,26.4625184478972,26.509966403127557,171212800
2015-11-25,26.66812515258789,26.93925853046697,26.643271216520315,26.93473869273849,85553200
2015-11-27,26.61842155456543,26.753989127179526,26.570973593675813,26.726875267894048,52185600
2015-11-30,26.729137420654297,26.97993503760885,26.604867709978283,26.65909370926716,156721200
2015-12-01,26.51222801208496,26.844365465277804,26.403776021540345,26.830809397413056,139409600
2015-12-02,26.272724151611328,26.68620139455058,26.227536116631175,26.51222383986961,133546400
2015-12-03,26.028709411621094,26.387960733879236,25.80728558616557,26.33373473716959,166278000
2015-12-04,26.894071578979492,26.94377945630228,26.008372911196087,26.04904283593171,231108000
2015-12-07,26.7246150970459,27.081606483783677,26.618421303944242,26.882776689002103,128336800
2015-12-08,26.71331787109375,26.79691591639147,26.403774457285067,26.55289636640272,137238000
2015-12-09,26.12360382080078,26.591307078474028,26.00159405047561,26.58000920714622,185445600
2015-12-10,26.24786949157715,26.421847041461575,26.098747601203485,26.218497442031136,116850800
2015-12-11,25.572303771972656,26.07163905887433,25.497741949687065,26.026451015932764,187544800
2015-12-14,25.414138793945312,25.45932682781177,24.806349912707372,25.346355019332627,257274800
2015-12-15,24.964509963989258,25.48644089572394,24.9328779952554,25.292129245608518,213292400
2015-12-16,25.156566619873047,25.303430345637576,24.582671232606135,25.09556258931938,224954000
2015-12-17,24.62333869934082,25.36217364527321,24.62333869934082,25.31020584948216,179091200
2015-12-18,23.956809997558594,24.7453530200691,23.90710210824147,24.607528950344737,385813200
2015-12-21,24.25052833557129,24.25956628692595,23.852867095031055,24.239230465424725,190362400
2015-12-22,24.227930068969727,24.33864193697029,24.05169263418929,24.26634006262934,131157600
2015-12-23,24.53973960876465,24.593965601311073,24.221158239451306,24.236974225769565,130629600
2015-12-24,24.408689498901367,24.627855090655824,24.39061359521144,24.627855090655824,54281600
2015-12-28,24.135299682617188,24.331871271022415,23.990695890162716,24.309275527853192,106816800
2015-12-29,24.56911277770996,24.725014452648782,24.14433932315391,24.166933344089593,123724800
2015-12-30,24.248273849487305,24.560075483922393,24.216641874565486,24.532963347597033,100855200
2015-12-31,23.7828311920166,24.182750729525285,23.68341542557479,24.1782326146022,163649200
2016-01-04,23.803157806396484,23.80767764371102,23.046247094620064,23.184072827894877,270597600
2016-01-05,23.2066707611084,23.91613364374091,23.138888704262126,23.89353962479215,223164000
2016-01-06,22.75252914428711,23.129856420844877,22.56499718961815,22.7208971652435,273829600
2016-01-07,21.792261123657227,22.6237337013968,21.78774300980458,22.296116146970576,324377600
2016-01-08,21.907503128051758,22.393282476218552,21.862315073074576,22.266754543231407,283192000
2016-01-11,22.262224197387695,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.585325241088867,22.75026485087717,22.332267752752042,22.718632880311702,196616800
2016-01-13,22.00465202331543,22.863238586263442,21.984317922164728,22.66666698940705,249758400
2016-01-14,22.485910415649414,22.702817828175373,21.631843727651237,22.1334388869678,252680400
2016-01-15,21.945905685424805,22.07695341364094,21.545986191028987,21.73577802597935,319335600
2016-01-19,21.839712142944336,22.289339484794287,21.577616704237446,22.235113496163347,212350800
2016-01-20,21.869081497192383,22.18540288551802,21.107650936042944,21.487236257271135,289337600
2016-01-21,21.758371353149414,22.11536096359696,21.45108789123057,21.93008726365881,208646000
2016-01-22,22.915203094482422,22.92424104675834,22.226076040621987,22.28482014469573,263202000
2016-01-25,22.467832565307617,22.940053870908468,22.415864777836095,22.937793952197648,207178000
2016-01-26,22.59210205078125,22.793191734406058,22.158290714679175,22.578545985219627,300308000
2016-01-27,21.107656478881836,21.832935426651044,21.089580572216434,21.699629493573713,533478800
2016-01-28,21.2590389251709,21.356194771502736,20.874935378545523,21.191256858961744,222715200
2016-01-29,21.99335289001465,21.99335289001465,21.317781895230507,21.41719764754597,257666000
2016-02-01,21.787744522094727,21.851008463300907,21.555022856737796,21.79678247424034,163774000
2016-02-02,21.347158432006836,21.69963000116032,21.301968664286274,21.55954430694665,149428800
2016-02-03,21.769672393798828,21.88038431011286,21.25678101821825,21.46464878218312,183857200
2016-02-04,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800
2016-02-05,21.35849380493164,22.017286262241782,21.283529123337583,21.926418038273624,185672400
2016-02-08,21.583389282226562,21.740135164718094,21.135864787153604,21.15630922406545,216085600
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800
2016-02-10,21.415285110473633,21.887798463910986,21.376666680582236,21.790115431548138,169374400
2016-02-11,21.285797119140625,21.51751115021208,21.033638649945402,21.306243290431407,200298800
2016-02-12,21.35167121887207,21.467528205585683,21.12904597101706,21.397106180900245,161405600
2016-02-16,21.953670501708984,22.001375910807603,21.492516480589146,21.585655117448386,196231600
2016-02-17,22.289892196655273,22.310336638293304,21.842367598127055,21.9604950827594,179452800
2016-02-18,21.867353439331055,22.46480906169401,21.828733277306004,22.453449884657154,156084000
2016-02-19,21.81737518310547,21.980937621825046,21.762854947921287,21.808288188380267,141496800
2016-02-22,22.008193969726562,22.01273833307323,21.790111324590146,21.878707345015354,137123200
2016-02-23,21.510700225830078,21.921876843092146,21.478896605332864,21.899160218903756,127770400
2016-02-24,21.83099937438965,21.894606588465788,21.19946813011,21.349400906003694,145022800
2016-02-25,21.980939865112305,21.980939865112305,21.637913145187866,21.819649591905144,110330800
2016-02-26,22.015016555786133,22.267173329381734,21.940050138496137,22.0808942438888,115964400
2016-02-29,21.965036392211914,22.314877899084316,21.955949397247647,22.003654820934738,140865200
2016-03-01,22.83736801147461,22.89188825024339,22.13087015693434,22.183119946747812,201628400
2016-03-02,22.887340545654297,22.919144155650006,22.635182114140644,22.83282031897119,132678400
2016-03-03,23.05771827697754,23.105423693018857,22.819189463604157,22.84872262579649,147822800
2016-03-04,23.400745391845703,23.568850442243427,23.028187316279492,23.255356959096297,184220400
2016-03-07,23.14177703857422,23.359859733883138,22.93505178791128,23.259904515262182,143315600
2016-03-08,22.950950622558594,23.11678523803637,22.807834359762932,22.894158207187257,126247600
2016-03-09,22.971391677856445,23.07588949088913,22.778296122060627,23.01455272537362,108806800
2016-03-10,22.98275375366211,23.225825217018002,22.751041466408626,23.03727571915335,134054400
2016-03-11,23.23037338256836,23.2349160138526,23.057723929924467,23.225829018116897,109632800
2016-03-14,23.289432525634766,23.378030286578408,23.121327464361922,23.150860629065452,100304400
2016-03-15,23.757404327392578,23.89370578174272,23.591569706935772,23.616558509102784,160270800
2016-03-16,24.073163986206055,24.15040082212629,23.75966881339275,23.764213176191937,153214000
2016-03-17,24.03455924987793,24.186762560126873,23.843735766517813,23.970950266646174,137682800
2016-03-18,24.061813354492188,24.193572191778433,23.895980449948468,24.15722420914752,176820800
2016-03-21,24.059539794921875,24.45481452251042,23.884618184167916,24.064082425579844,142010800
2016-03-22,24.243549346923828,24.37303599957692,23.900522633234456,23.90960962872187,129777600
2016-03-23,24.109519958496094,24.323060033956608,24.057271897373173,24.189030741089972,102814000
2016-03-24,24.005020141601562,24.136778974552172,23.827828065024534,23.959586897975147,104532000
2016-03-28,23.895971298217773,24.12314090315745,23.86643814034903,24.079978123605617,77645600
2016-03-29,24.46162986755371,24.486618669633938,23.825554105239394,23.82782628720133,124760400
2016-03-30,24.888708114624023,25.084074166526236,24.67062544269837,24.681984619293594,182404400
2016-03-31,24.759218215942383,24.96594341723686,24.734229417254767,24.925052813308657,103553600
2016-04-01,24.98638916015625,24.988661341928605,24.579755281248477,24.71151409337506,103496000
2016-04-04,25.243091583251953,25.486163034141835,25.049995998415604,25.084071791808306,149424800
2016-04-05,24.94550132751465,25.154498744635635,24.85690529337838,24.877351465269015,106314800
2016-04-06,25.20674705505371,25.211291419149813,24.806927939783694,25.040914162054687,105616400
2016-04-07,24.656991958618164,25.084070240991014,24.561581129550838,24.977300237106117,127207600
2016-04-08,24.68425941467285,24.936416176747063,24.572945018388747,24.741051837327813,94326800
2016-04-11,24.766036987304688,25.12723766861337,24.722875927989268,24.754679543555184,117630000
2016-04-12,25.088619232177734,25.102248857939628,24.68425749168236,24.838731205429305,108929200
2016-04-13,25.45208740234375,25.52023725639498,25.170397525964894,25.170397525964894,133029200
2016-04-14,25.465723037719727,25.53160245873693,25.290803131214734,25.356682552231938,101895600
